AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_RATING_CLIENT,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_EDUCATION_TYPE,NAME_INCOME_TYPE,OCCUPATION_TYPE,TARGET,target
101083.21178272185,1203254.2253343593,8222.377303747717,581666.2533893214,2,-17458,-5171,0.11685847998567643,0.8968449612757626,0.31731801442719554,Lower secondary,Working,Core staff,0,0
64202.235975990814,142431.47788872404,20722.886334735,384991.0036898716,2,-12433,-11452,0.27774384378071676,0.8007687587993538,0.41795664209398525,Lower secondary,State servant,Sales staff,0,0
81448.17666889001,217029.49485127535,8360.106358535868,101849.18206912414,2,-18143,-4568,0.1765114205714883,0.4978205876279084,0.5484251609099153,Incomplete higher,State servant,Managers,0,0
163267.6903151611,128096.76790058418,6453.510942588002,213673.56632379608,2,-24933,-4454,0.1513589268677712,0.9305970232893115,0.2813189736652438,Incomplete higher,Commercial associate,Managers,0,0
73980.29590964134,475193.4115360187,28209.409605666566,263431.64889476437,2,-15137,-1954,0.24891000353643497,0.7506431541675044,0.18160763854320533,Higher education,Commercial associate,Core staff,0,0
149918.3446765021,739340.1366853251,7650.091907879569,150079.55039803896,3,-22988,-14095,0.015618854933663065,0.6716572082769321,0.7073239503801337,Lower secondary,Commercial associate,Drivers,0,0
56114.334324095485,730842.8008160564,14380.77838251456,69244.43011729396,3,-24710,-8636,0.602411501178401,0.40351117858652313,0.6861913248339157,Secondary,Commercial associate,Sales staff,0,0
128656.59621511973,559259.7156747185,13734.058890269647,230824.28348970192,2,-18688,-493,0.328295729300697,0.5941089508941606,0.6772641103771643,Higher education,Working,Sales staff,0,0
202964.0827957472,238333.8544054982,4340.51669151558,148170.78959810783,2,-21321,-13817,0.11958508246412057,0.8834922421907829,0.4956469542155352,Higher education,Pensioner,Sales staff,0,0
28686.380725476392,215530.00507190224,12004.936158510409,148461.2307067485,3,-20349,-4589,0.17709942195310435,0.9420049450921523,0.3666112129125565,Higher education,Pensioner,Drivers,0,0
66273.96221502718,98449.41446409396,15984.348437468268,183994.2562432545,2,-24648,-1626,0.25751700403670724,0.8522189491069999,0.5523396360863676,Incomplete higher,State servant,Drivers,0,0
131733.47921524066,910295.1086214089,15393.856074674282,205491.93012293562,2,-7353,-3164,0.1482314617425181,0.6463001340254525,0.5241475500802354,Higher education,Working,Sales staff,0,0
89185.81729384507,355537.79829422344,19175.875306685495,218700.52406866004,3,-20622,-13912,0.1663358711629749,0.8778748489451212,0.7391718292209435,Higher education,Commercial associate,Managers,0,0
118844.70700206139,199750.79769318813,11441.512572135885,141210.2298160308,2,-7011,-13808,0.28038748492141674,0.5073547895791028,0.5411109361553013,Lower secondary,Pensioner,Laborers,0,0
72984.86768396478,595307.9617446827,17765.289010152414,196790.54823444848,1,-21602,-12872,0.5174988202732921,0.4588034854684697,0.6394286415680464,Higher education,Pensioner,Core staff,0,0
103083.528382629,149692.92228190144,10140.254472808228,91243.6166793225,2,-21994,-9613,0.46980059679555325,0.7106967606704174,0.4240046683566225,Lower secondary,State servant,Core staff,0,0
91323.31330131771,342481.6027124668,7599.31228553664,256663.08042244037,1,-23996,-11549,0.4032136759696857,0.730066819900231,0.5368764737870578,Lower secondary,Commercial associate,Drivers,0,0
176997.5254287851,241934.5513092425,7949.852465898045,52673.211959407134,2,-10188,-2967,0.11622108269912496,0.8378338986775555,0.4618173965429916,Lower secondary,State servant,Sales staff,0,0
112107.15361962181,393645.597173595,7443.941938215186,190090.38713445512,2,-19033,-592,0.178892191345342,0.7675208479461373,0.17066373783304165,Lower secondary,State servant,Sales staff,0,0
116868.11211017068,258294.5492570679,20006.937895488612,347873.1138304415,2,-18572,-14669,0.37104804012249,0.9353881494737131,0.693810466523069,Secondary,Pensioner,Managers,0,0
80343.1019089886,112357.7510376785,7289.356841688443,129356.78701065858,3,-22922,-5597,0.1587304972259659,0.453024687533464,0.2615528319754994,Incomplete higher,Working,Core staff,1,1
77357.81521708927,280785.3629705784,14907.437616155652,314335.1655503353,2,-22739,-13952,0.32507168373366513,0.5599039937493817,0.45205106474580203,Secondary,Working,Sales staff,0,0
79516.58586298801,503489.6753270368,12011.626351744411,391549.16047124745,2,-23263,-2720,0.04060566581521621,0.7587866259196475,0.7987254461420386,Higher education,Working,Core staff,0,0
120237.72108429442,263674.365425425,12822.292935688369,42026.263520559565,2,-21904,-12725,0.34364497526506105,0.38895656208675655,0.44269102020891155,Incomplete higher,Commercial associate,Core staff,0,0
79978.07068085136,427226.27631025185,23050.50410106196,203682.67523641704,2,-17073,-9763,0.6144811912499701,0.7599132707613967,0.1850778203059512,Incomplete higher,State servant,Sales staff,0,0
114106.4916300975,143298.09337455843,11210.75711587094,52162.19543897299,2,-22556,-1581,0.5079401676582123,0.6180814223135572,0.5999367259487951,Secondary,Working,Core staff,0,0
278646.8251705582,264142.37184000795,17062.53877786082,207087.3113366917,2,-8280,-8615,0.5007022795820688,0.7664738118266028,0.7766128088179908,Higher education,State servant,Core staff,0,0
152598.00917558596,184479.51877421085,13561.976908119666,218909.6561105149,2,-15841,-13366,0.3971482055593273,0.70304653456729,0.7398242928599615,Lower secondary,Commercial associate,Managers,0,0
83867.06241559467,420074.98248988076,12571.560488418758,63495.73435068139,2,-16137,-3203,0.3144493237711751,0.23674249210898288,0.6011262696605169,Lower secondary,Working,Drivers,1,1
179981.07061314027,273455.706573368,33523.02012576256,575168.9950540897,2,-11944,-7352,0.6003995408220698,0.8255527356691138,0.6430867069132838,Incomplete higher,Pensioner,Drivers,0,0
80495.96303287454,405973.9223280776,7506.039947180057,253471.81282450914,2,-14138,-14498,0.16822536882460024,0.8616104660924939,0.7067048338209478,Lower secondary,Working,Managers,0,0
35629.803102436796,515362.7268438134,22373.95267385157,143700.748950813,2,-14202,-11431,0.3916124008714559,0.8059549742357475,0.7993548298228165,Lower secondary,Working,Sales staff,0,0
59632.549977873125,406350.4099632607,17371.090296326685,457114.7414518903,2,-16813,-5729,0.4448944185644261,0.6702376553671956,0.1829893817609693,Higher education,State servant,Core staff,0,0
38739.07422292246,316118.06954238407,11027.969452522,89517.85572564189,3,-22030,-7684,0.16600146745485753,0.5892560192724103,0.5810502833387069,Higher education,Working,Sales staff,0,0
82804.96132641025,147424.67478441354,25635.346658266863,118825.87714070691,3,-21731,-5474,0.2596979993544859,0.38546492909134233,0.6404806424934519,Higher education,State servant,Laborers,0,0
99629.06214297593,267889.0908163151,6378.931941553042,69582.76860564575,2,-8138,-10353,0.25952751710302363,0.7269300333276127,0.8083732068159292,Incomplete higher,Working,Core staff,0,0
228254.9890700819,194881.2658056085,10843.198944940683,540647.4048299927,3,-7773,-10982,0.47801206567180093,0.9109517516408479,0.1406194374379737,Higher education,Working,Laborers,0,0
116245.97356875699,218286.0474607312,8238.776412860561,259412.09736775007,2,-23375,-1789,0.25245918201786693,0.856106296301463,0.2726275267132933,Higher education,State servant,Managers,0,0
88472.73775696148,214331.57473516263,15753.744876832234,305498.7283071027,3,-21520,-10784,0.19873343026957924,0.7232639108803339,0.35841660507780976,Secondary,Commercial associate,Laborers,0,0
149447.85135481105,149051.1262296971,8559.305729889136,255378.13726011064,1,-16458,-9109,0.47671196871111793,0.6735917063560277,0.5320828699900435,Lower secondary,Commercial associate,Drivers,0,0
32677.1829917625,82917.1210650819,15886.509654939015,292694.2654462569,2,-9140,-4735,0.614774135772146,0.9584185866301043,0.25112632642177096,Higher education,Pensioner,Core staff,0,0
111057.93477617175,179712.5970937464,12399.67366206459,228442.28079499712,2,-21958,-2754,0.5666794710577278,0.8498128783456996,0.22770903252401234,Incomplete higher,Commercial associate,Core staff,0,0
145136.8830229921,301350.00368952035,11028.724020720903,251566.0029715,2,-18436,-9769,0.07592043096156094,0.5209506776335864,0.42877377627080626,Secondary,Working,Managers,1,1
47131.97277076028,119502.6436548233,15606.75166137491,231839.75901565258,2,-14767,-154,0.4365231829872941,0.8179839734174471,0.20236443163199197,Secondary,State servant,Core staff,0,0
174883.79811885316,270874.07985119167,11998.673133218366,162057.11231110414,2,-7415,-6786,0.07820743291383517,0.8233441601777428,0.7333314452076133,Secondary,State servant,Managers,0,0
116920.34895083588,839163.6789699786,8643.35470756062,214633.58929114093,2,-13830,-7152,0.4938159931903487,0.8892367731939401,0.14728809433624965,Secondary,State servant,Core staff,0,0
80206.1956247389,495753.4141276375,40968.1082667521,251902.47475084226,2,-10927,-4959,0.5546716546071596,0.8359595366116965,0.23817447045653056,Higher education,Commercial associate,Laborers,0,0
135454.48151051582,719365.5381329465,10994.309797339656,232181.47385639438,2,-14433,-7569,0.28160548269008234,0.27963481825024644,0.43999221400353294,Secondary,Working,Core staff,1,1
307228.3093685331,339312.4781183582,5502.492046354271,104936.84228565398,2,-24990,-4645,0.10753511164384111,0.7004642563604025,0.43786552889297853,Higher education,Working,Managers,0,0
108113.09428680009,540638.3736728511,9539.158224383165,112140.36961608248,3,-9389,-14521,0.4407638906211047,0.7458829139874803,0.5032026590453944,Incomplete higher,State servant,Laborers,0,0
111760.14520084595,173793.16456406532,8047.2791915231055,377535.81485467317,2,-8993,-12646,0.07188262440994096,0.7925681039297847,0.6859148697078804,Higher education,Working,Managers,0,0
78458.06445226325,182297.60807927814,18591.471748631568,188433.9783536136,3,-15219,-434,0.08885678317932914,0.8230601874385827,0.6673938019373735,Secondary,Pensioner,Drivers,0,0
64542.41059218014,51871.03787576467,15194.07858012927,294302.27768374654,3,-7115,-4060,0.5130281123222538,0.7886159650965592,0.43086227806350796,Higher education,Commercial associate,Laborers,0,0
149517.37836063706,546717.3850861863,15669.71457928576,127253.95890146962,2,-17095,-4269,0.10521800571156206,0.6888645391746283,0.3892888249778393,Incomplete higher,Working,Drivers,0,0
64341.36957206544,676166.3386795296,11521.740566341903,105179.854276724,2,-21397,-10136,0.6503109244191878,0.8953364902820873,0.6481884789947805,Incomplete higher,State servant,Managers,0,0
102312.08916459292,192546.63301321815,11947.29176555066,144091.19745154402,1,-24711,-13857,0.5068272762818534,0.9298246756025604,0.43629675335713625,Secondary,Commercial associate,Drivers,0,0
77743.5817362094,230413.07980088962,11517.553691794617,196558.9105533437,3,-19312,-12667,0.20007326164245762,0.7912410599987937,0.25488319620014754,Secondary,State servant,Core staff,0,0
125428.34431667459,170703.38382013218,12932.809406885435,157539.24020224164,1,-17607,-9917,0.07382520268787188,0.9396449209364433,0.27852957665676975,Higher education,Working,Laborers,0,0
116638.07608583846,337591.59021277854,18659.923489391065,419562.0724122217,2,-15132,-7048,0.11580115888961236,0.7342757221689236,0.46807936619785057,Higher education,Working,Laborers,0,0
165838.54476358378,527001.9497236068,15281.988092188118,240328.41211885004,2,-11564,-7426,0.48250988472395334,0.7088766091204378,0.5223505489851803,Lower secondary,State servant,Drivers,0,0
76495.85234042938,94309.46320159288,16318.343658407659,553750.3925753586,3,-17395,-1331,0.7458903920392346,0.6024735877410116,0.23286180285028005,Lower secondary,Commercial associate,Drivers,0,0
86254.93342198816,343060.8509344674,16314.72842721219,268929.37483635463,2,-13173,-9729,0.1855929423276124,0.3033368398762704,0.10432719011912071,Incomplete higher,Working,Laborers,1,1
60513.281091973615,227293.39183222633,19030.095429266632,65757.20929096524,3,-12015,-12355,0.5599218537349778,0.5248982084308271,0.4943101483919783,Secondary,Pensioner,Managers,0,0
79051.3855471304,287229.4449729464,14991.820279048605,372510.6113453924,2,-12986,-9556,0.35106647104003236,0.5570399544924105,0.7870430748265875,Higher education,Commercial associate,Drivers,0,0
119210.9922855651,353414.3349498858,15421.828642154327,103282.59889258993,2,-16626,-8933,0.30156470065785795,0.7198362245712595,0.9472154522951616,Incomplete higher,State servant,Drivers,0,0
144133.36680738072,239684.44788497026,21493.857948260476,246536.8695782638,2,-8266,-14162,0.35729335677593593,0.6761575482288279,0.22203394441644833,Incomplete higher,Pensioner,Managers,0,0
62250.21934350492,252167.262893792,10239.229307265594,149142.56971482158,3,-19416,-7587,0.3454252891978468,0.5213097754352638,0.3750511979980985,Higher education,Working,Managers,0,0
152482.17150827116,236020.72535842474,9487.239536743768,641365.9752680613,2,-12035,-4959,0.11984073224839975,0.8700435695829891,0.4828486921026422,Incomplete higher,Working,Laborers,0,0
194428.33749695736,480311.3032346525,8313.461607055599,451260.006618434,3,-18596,-6809,0.37674806680199024,0.6621984679092437,0.3653867998484796,Incomplete higher,State servant,Drivers,0,0
121384.37609759053,344984.9169514529,14373.849467919204,151613.4819263855,2,-12841,-1795,0.4246079400811728,0.4381966479339876,0.6151775823565788,Higher education,State servant,Laborers,0,0
252305.9976585524,306309.1370106176,6364.6027887897735,206142.13095206732,2,-11501,-3422,0.1380331327585206,0.7153223109476038,0.2710467504912367,Lower secondary,State servant,Sales staff,0,0
67044.06712455781,125170.10952662193,16072.445713744739,248276.6766199072,2,-10890,-9965,0.5451598374352707,0.846242329111384,0.37324533617346395,Lower secondary,Pensioner,Laborers,0,0
52980.15287497639,213811.94672925942,12788.770526045002,338306.319845392,2,-10061,-3956,0.2732420041836342,0.8004327577837915,0.22671507364900584,Secondary,Working,Laborers,0,0
40564.14695617336,460101.08586486214,21033.167592733702,222921.7197182997,2,-19175,-12791,0.05258847283881257,0.5617516963404474,0.20236397121562233,Higher education,Commercial associate,Managers,1,1
208568.36491228128,274475.6814595315,10211.124843088372,131603.98128082702,3,-21512,-53,0.11712775781669497,0.7239448340671409,0.6878899506833114,Secondary,Commercial associate,Laborers,0,0
136924.20837383874,398602.0707294497,12316.223867363055,153463.9063231169,3,-23105,-5416,0.10663435894988353,0.6532756080079704,0.5344830571405217,Secondary,Pensioner,Core staff,0,0
96010.00315422643,774448.9941610057,20928.796933749658,219204.22353271814,2,-22092,-3552,0.1920776109644953,0.6683829233369747,0.6448509235226568,Secondary,Commercial associate,Laborers,0,0
113548.38369835925,500400.2922088638,23231.26451176955,407268.7188285603,2,-23589,-9952,0.46547013954731276,0.8174495397122468,0.5195087818112173,Lower secondary,Working,Managers,0,0
56232.79892153812,283763.0967386813,10177.544509583386,272098.3689005369,2,-19543,-13041,0.40499907295607374,0.5379456283945455,0.6696362632615818,Lower secondary,Commercial associate,Sales staff,0,0
335331.8742457442,197482.74607916095,14367.334812816114,149237.24048201097,3,-13426,-14725,0.06545096345221083,0.8473507976489082,0.622094316413471,Secondary,Pensioner,Managers,0,0
105304.41141114484,57980.97638509049,15029.460557829581,303818.69026313163,1,-14865,-10376,0.10001175543209415,0.6017485958711817,0.6032380182784691,Lower secondary,Pensioner,Managers,0,0
104265.66553601953,242551.4293132631,15513.429734421428,181046.20982439263,3,-19552,-5349,0.7266134193810476,0.6674711909025793,0.379461227457468,Higher education,Working,Core staff,0,0
141900.7731869985,220663.12637618696,12027.725670493048,342903.38243111473,2,-16153,-3477,0.03659757509267189,0.7453085193267361,0.2381444531615878,Lower secondary,Pensioner,Sales staff,0,0
125555.68142707863,339157.4445134006,22304.714758504393,777240.5807534319,2,-16459,-5850,0.3168569785136998,0.4672730781660178,0.3009938020145014,Higher education,Commercial associate,Core staff,0,0
110408.45688820518,244667.85205180393,6273.681400571616,183613.23020790183,3,-10342,-13159,0.03584928530537162,0.5867122312245256,0.8084762534334178,Higher education,Working,Sales staff,0,0
66487.07004180513,221409.44625049963,11288.591648334346,328011.05132515734,1,-7473,-2749,0.10785421347758954,0.4640227767696587,0.6987789939867499,Incomplete higher,State servant,Core staff,0,0
124958.15229193153,92259.50960100997,15981.263649106939,151342.8896730825,2,-8219,-10855,0.5860021225195468,0.9781599039536109,0.6946036461655808,Incomplete higher,Commercial associate,Laborers,0,0
252966.47479496867,152667.7548910253,16040.786674772497,207703.76076243588,3,-24355,-1454,0.29027050072582467,0.7596065967430554,0.4330304292094692,Higher education,Working,Sales staff,0,0
193437.55439781208,357178.3888021019,22950.69761618064,222967.46511120806,2,-12300,-81,0.0444935553243102,0.796053473068659,0.3447469105789999,Lower secondary,Working,Laborers,0,0
218948.8266698332,751288.174873254,21574.9922616721,199417.95348170117,2,-14036,-860,0.14298325668924342,0.46387007107368716,0.3472694543102421,Secondary,Working,Core staff,1,1
76449.99621015947,253086.0351421041,11917.740292569188,752763.8492546685,2,-23038,-9325,0.09285085376701938,0.8460433935112096,0.6206044972103876,Secondary,Working,Drivers,0,0
60186.15309888409,326663.75352049374,22470.27261292623,188471.760440553,1,-7807,-7943,0.48880841031479194,0.8728768297822925,0.6251931788942827,Higher education,Commercial associate,Laborers,0,0
92698.40449806102,475198.0265655534,10040.511141813526,294615.3155861661,2,-18527,-6819,0.18914684332584492,0.7399158779093064,0.38826967326638184,Lower secondary,Working,Drivers,0,0
101504.91055483956,164960.88072858538,19386.94059400995,83696.84531109438,2,-17517,-3431,0.27460063941877433,0.6315878332251068,0.7672041022156901,Lower secondary,Working,Drivers,0,0
170603.2150206903,334398.41688010533,27562.432724958697,272664.7456735166,2,-20585,-4284,0.28253656404527316,0.7302681222543334,0.5057013460700244,Lower secondary,Working,Managers,0,0
42351.862808359765,172078.48092904963,21719.758229381812,388880.4683894371,2,-9152,-14513,0.5253685691926254,0.7686411163342534,0.595864899463141,Higher education,State servant,Sales staff,0,0
212091.94442053462,450852.116369958,13937.079445170111,168754.6778107334,2,-16295,-12873,0.44031809609651085,0.766661147076716,0.7133123727388287,Incomplete higher,Commercial associate,Core staff,0,0
91216.95334345465,293855.02979422885,11699.349153015355,62623.064359590295,1,-14296,-9595,0.5695998493499631,0.8484476986215196,0.3543122855851903,Incomplete higher,State servant,Drivers,0,0
79742.61903082147,320959.7768151356,7248.598954336703,215490.93347224497,2,-8609,-8296,0.12238680018958613,0.6545432585894708,0.2159371048045725,Higher education,Pensioner,Laborers,0,0
59512.86653070946,167785.3631983429,15126.687624677228,221591.73255461443,1,-12549,-7735,0.07508600276143602,0.8956519258457928,0.8261904979019283,Lower secondary,Pensioner,Laborers,0,0
43155.781087252035,410125.8799253898,8551.93719525556,315538.98697961186,1,-11932,-9403,0.23737830144277375,0.7329910814720225,0.06484881564130374,Incomplete higher,Pensioner,Managers,0,0
148982.67335845344,937364.7434253335,9727.830056714405,600460.1264452003,2,-14680,-13060,0.6346913541370118,0.7920233770359726,0.5628698949550889,Incomplete higher,Working,Managers,0,0
102401.73999626476,146569.20467255168,8297.434749639255,181674.7309785863,3,-11792,-4355,0.47349261616144805,0.21623570411335377,0.5631591263077773,Secondary,Pensioner,Core staff,0,0
51793.47992385842,218850.6024494556,11112.69099345873,143179.7249829385,2,-23156,-2794,0.38603371263757086,0.6715092350540461,0.6673655999520782,Higher education,Working,Core staff,0,0
51661.113146459145,308341.8917600503,13211.094317983743,122582.6897135242,2,-9743,-128,0.30225075345376784,0.847224235618111,0.3181798025608921,Secondary,Working,Laborers,0,0
83458.73944715553,430130.41276908404,14904.90798209205,242568.4720603926,2,-17441,-3011,0.13793694826413405,0.45402834232350703,0.7611907873584658,Lower secondary,Working,Drivers,0,0
227410.2110227561,191812.23481254023,10507.00383658593,279198.17949319555,2,-15706,-7265,0.35685488396813586,0.7411156523252228,0.22023790402913748,Secondary,Commercial associate,Laborers,0,0
86699.58050736214,49029.71519875001,20490.435239374365,167237.845519192,2,-24321,-10650,0.024719084133871205,0.9630317023284196,0.4333353904480171,Higher education,Commercial associate,Drivers,0,0
46556.80800404,606532.563332804,12292.171764121407,324273.11034288857,3,-17810,-14041,0.48656891615255504,0.7947418677479305,0.8509527096503271,Higher education,Pensioner,Laborers,0,0
87301.98401363533,423497.83112494077,9748.912571989033,277254.75021955464,2,-19653,-8370,0.38760263490959723,0.8869155771316032,0.3743763508997794,Secondary,Pensioner,Core staff,0,0
86132.16648467486,94299.52973522508,14625.427565160619,224496.60079445536,2,-12275,-9208,0.220321464651856,0.6835518457693044,0.33684457689306296,Higher education,Pensioner,Drivers,0,0
25630.97034892342,186364.31596150235,29302.29540539043,139915.3169469402,2,-13439,-12437,0.35805953338850677,0.6867809582243888,0.47900480882249535,Lower secondary,Commercial associate,Core staff,0,0
96071.94018564669,687563.4930022722,15276.396849186453,172657.96615800532,2,-11429,-14537,0.1720021029864294,0.8790516597714813,0.5151452167781014,Secondary,Commercial associate,Core staff,0,0
87950.79021054959,639650.9085144348,11554.817736820176,65193.976009810656,1,-13985,-4872,0.17883856838186293,0.7278836802265916,0.7469911247032387,Lower secondary,Commercial associate,Laborers,0,0
139818.88456813045,471268.8484273704,7251.875887997291,247185.298843404,1,-24991,-7329,0.43126315012862304,0.6649044994040799,0.3733542751225331,Higher education,Commercial associate,Laborers,0,0
248818.2644875951,241429.44100277117,12237.191432542626,222608.6652187129,2,-9013,-2677,0.4306784065176498,0.891729592479425,0.5884793118882877,Secondary,Commercial associate,Managers,0,0
173387.1986011751,282036.69097228686,14676.036169928202,241406.9784677269,2,-12555,-6793,0.09777338963534124,0.6306289874072676,0.7214694109220531,Higher education,Pensioner,Core staff,0,0
86297.4781481343,248064.61037561743,11441.102623905757,282705.07849685475,2,-9797,-2738,0.20056024468515865,0.8973583956834875,0.18636056894057182,Secondary,Pensioner,Managers,0,0
56768.50977665326,528048.7404896095,6862.630792850275,266441.7016748504,2,-13977,-14082,0.2615335856880337,0.9452037325783326,0.29237677598688094,Lower secondary,State servant,Sales staff,0,0
357424.6685698038,158656.14924905007,9506.906792303957,207899.15506095666,2,-19679,-8913,0.39248021459737015,0.6915545934076928,0.9394098618548035,Incomplete higher,State servant,Core staff,0,0
101682.37030473983,165465.8663766584,23904.34174412771,225107.6523340118,3,-14622,-800,0.18616688517041363,0.9128582394848667,0.5696797234676376,Incomplete higher,Working,Managers,0,0
99405.69114211042,491965.93344002,23708.772385661818,108862.59739397948,2,-8921,-16,0.39500810081286647,0.8281285042865482,0.3860439078220097,Secondary,State servant,Sales staff,0,0
97532.1607502658,261289.20204878633,9370.71174492363,164084.96914107635,3,-17494,-13387,0.6084738445093681,0.6574775890796676,0.4131220114008862,Secondary,Pensioner,Core staff,0,0
108993.37509115429,613588.8842685705,17485.07108335386,225310.67956804662,2,-14781,-5986,0.1027545941812866,0.9308010547573653,0.0845283325959891,Secondary,State servant,Core staff,0,0
91841.52294801608,179349.6758881636,8337.935194407455,152066.50119990006,1,-23544,-12880,0.40410554038568053,0.923889870170521,0.28786830941993435,Lower secondary,State servant,Sales staff,0,0
74099.8655290516,259661.2001207733,23428.92180657726,337754.77653272054,2,-24957,-11609,0.10337783734499183,0.7128411371924432,0.28583527841963596,Higher education,Commercial associate,Laborers,0,0
75099.60134228926,154284.2885455051,14736.671691952148,158052.72510242485,3,-17674,-4842,0.39824724128556493,0.756314575395794,0.3519658398642154,Incomplete higher,Pensioner,Sales staff,0,0
97112.30438001326,269525.31789059215,19532.92142947891,244789.19868404316,2,-14914,-13119,0.1530704413814633,0.354822192100956,0.4387692499749065,Higher education,State servant,Drivers,1,1
75228.66451977975,110511.1652476627,6727.525420081175,232880.98973934678,1,-17224,-6069,0.4093188033574758,0.6691842575001735,0.533537493936867,Secondary,State servant,Core staff,0,0
69118.45899946043,200269.641983159,17519.237481012053,319061.3863028277,2,-10108,-7638,0.1725289444159371,0.799504505250017,0.29099118300382354,Secondary,State servant,Drivers,0,0
104111.22875273607,113351.36305412535,13318.780349194132,344688.2233564982,2,-16800,-1955,0.15768210584391626,0.7064175301736108,0.37946722771767766,Lower secondary,Working,Sales staff,0,0
86899.83315529632,406912.6978889954,18784.204853570096,310834.62753784936,2,-19368,-9999,0.2891076325063739,0.859195791872695,0.5139209190475906,Secondary,Commercial associate,Laborers,0,0
209398.93559586338,412484.3744242613,19263.109467644037,76649.38795284306,2,-11300,-3742,0.145715318227195,0.8524983416982647,0.6624589090162089,Higher education,Working,Drivers,0,0
26226.22375363669,95019.97025574977,13715.939131367484,399142.61935869325,2,-23138,-7744,0.07578823585606254,0.3981308756859564,0.7175339721251861,Secondary,Pensioner,Managers,1,1
170374.3622811618,597393.5854735625,10505.646403908766,471490.443282991,2,-7383,-11157,0.09630215361974998,0.6547357592007989,0.4969057101607717,Secondary,Pensioner,Managers,0,0
184064.69834901352,1200740.5817439903,18249.235593975278,172635.5247712439,2,-20289,-6011,0.0895219776141536,0.8757546553504408,0.08572213581535566,Lower secondary,Commercial associate,Core staff,0,0
35007.05472724579,275847.6037955854,13042.104366215954,247291.59264201083,2,-22543,-8871,0.493129955192512,0.641489761124612,0.16785578709745486,Incomplete higher,Commercial associate,Core staff,0,0
83171.1825275418,182650.80578814924,9422.785444334037,140727.99038206748,2,-13804,-11790,0.29693715569261514,0.40522835002031266,0.5823735585148085,Higher education,Working,Laborers,0,0
81984.01490024071,1460951.2967243905,9245.933455563976,82934.85894375626,2,-12161,-5222,0.518692405084793,0.7377695881570734,0.23525750904228973,Lower secondary,Commercial associate,Laborers,0,0
48837.03181069694,121615.40191984686,7399.252299469221,151849.07322506173,2,-18301,-3078,0.15106405595653918,0.9485743845237055,0.535828597038337,Incomplete higher,State servant,Managers,0,0
66909.19336651964,271594.0806660235,10893.085794611596,167699.75389320188,2,-11833,-5031,0.17500360593094857,0.8909176259355773,0.6667659767266004,Incomplete higher,Pensioner,Laborers,0,0
56653.67165141946,298872.8059124413,20766.093562801645,183978.58322937088,1,-16541,-9484,0.5801925619676885,0.7854747113075259,0.578979605386447,Lower secondary,State servant,Managers,0,0
237075.80509855633,601443.917476226,14344.644126004303,136018.0606770339,2,-17843,-12469,0.10467208832814744,0.7530024333928033,0.5137797803156305,Lower secondary,Working,Drivers,0,0
157603.7414948594,332981.89065822575,10808.551632681016,152251.2531778365,2,-12947,-4374,0.25704455343233956,0.9237326058066329,0.7454908480000678,Lower secondary,Commercial associate,Managers,0,0
186423.7425834774,198952.15795706862,18433.82138864871,218490.2869443566,2,-22286,-9513,0.43449853176468556,0.8748859201473395,0.28360064953454767,Incomplete higher,Working,Laborers,0,0
141610.5597577535,151643.7619525512,9575.943540767914,149475.3101154801,2,-17636,-2891,0.4912398841233086,0.541969213131838,0.7143192698084566,Incomplete higher,Working,Laborers,0,0
56132.71712008963,218579.90133774347,13879.10998286793,288301.52299159137,2,-9744,-10447,0.11608629637158298,0.3271260407283523,0.34707765324163015,Lower secondary,Working,Managers,1,1
75943.11611559536,146655.79411331512,12433.47673955557,308917.74582377897,1,-13002,-4339,0.35686677011684564,0.7401998801961979,0.631206303216327,Incomplete higher,Commercial associate,Sales staff,0,0
126081.93856074887,276148.81712546205,18245.107670718342,722298.5763793843,2,-15417,-12721,0.13880111329515962,0.43844739277771305,0.53207654752318,Incomplete higher,Pensioner,Sales staff,1,1
53580.26535321892,191277.83662615716,7108.94160480045,385709.5739123101,3,-15726,-126,0.7191012068963455,0.7719821351904609,0.44726144739230655,Lower secondary,Working,Laborers,0,0
140997.75046529513,109488.77636397135,9508.3049568195,248091.157745631,2,-12729,-5441,0.15308991114221246,0.8309596111926641,0.6103141863485969,Lower secondary,State servant,Managers,0,0
87538.7910963585,569826.651296895,6937.534537094222,161114.06182459326,2,-22165,-4041,0.25889709188507437,0.8075441199107615,0.1920787749005624,Secondary,Pensioner,Sales staff,0,0
81845.58131818743,199066.95132494022,12042.066149921046,254453.57347509713,2,-16987,-7695,0.1487219965046335,0.5583166932694523,0.6795029849631357,Incomplete higher,State servant,Core staff,0,0
140854.1144008815,125381.6941694336,21689.227798385386,258667.30543468343,2,-11761,-5411,0.47946034873127524,0.45646662188588877,0.34837376903492784,Incomplete higher,State servant,Drivers,0,0
123269.91435172001,242569.73603746074,10914.212480103102,169964.25946655477,3,-20795,-9444,0.4798325360306177,0.5430416601787326,0.39907616641974314,Incomplete higher,State servant,Drivers,0,0
82414.52025750054,279574.18019901373,10891.37450050984,325092.7152682704,3,-11147,-14846,0.4171439885999152,0.6658357013294268,0.5933978954722293,Secondary,Working,Managers,0,0
